E/D:mu/D
0.021193749380620908,12270.580144672289
0.07470185117584904,57283.55714563673
0.11607952642413455,118542.9697420845
0.16901685840769076,180255.55232593324
0.21607714298975633,264144.48144390277
0.32769086605224373,483230.3195226936
0.37468215648124925,618330.3398940404
0.42165463032305794,762477.4089603252
0.47447279058769265,917332.4710156688
0.5272972230480626,1117325.9142572342
0.5742508803026718,1327780.6592601782
0.6269937742185174,1377800.365114013
0.6796488573941044,1203094.623179058
0.7263767156023384,917332.4710156688
0.7730920294191082,682412.7134536179
0.8256718462459025,513949.88222967973
0.8723746156712062,373022.0249920955
0.9249042549321409,254554.97225282018
0.977408805410148,165354.2712294432
1.0240739416610518,111457.4769374825
1.0766537584878515,83942.68749146031
1.1234129776747483,68073.24371614894
1.1701972856445737,57994.03117013526
1.2286792386557943,47613.50939651811
1.2930194224813079,39091.02766802942
1.3983358610282126,30175.702373463286
1.4978317019352225,25081.736541824837
1.6031920458522615,21106.25276645349
1.7027192477379334,18658.55230512499
1.8022401774278736,16292.63899399789
1.8959091484992543,14403.175221193454
1.9954488947763886,13050.63644697077
2.100846871867822,11825.108634406268
2.1945534761135983,11256.201604908103
2.3702376785850925,9950.815463369476
2.627943384652439,8905.920230074023
2.8739639900698606,8477.455614679526
3.1258365541058426,7970.745255644038
3.3835861655433144,7776.645306939641
3.6354775461664977,7587.271991552326
3.881516968171117,7494.321742051822
4.1334083487942985,7311.823441196424
4.373558179005959,6790.562981434184
4.625411926454743,6152.891107688133
4.871388626502038,5372.701587325577
5.129050427199252,4411.025968557766
5.374976949680684,3490.009044581343
5.626767975172135,2795.547072162465
5.878540184076402,2157.9784787692834
6.124479250949299,1750.0106240273544
6.376282820832219,1436.7710885054398
6.622234432096582,1194.2294985151757
6.8681923155566755,1004.9427644208174
7.12586666064536,845.6581930168572
7.365978857682623,729.3819844050153
7.623678291554239,644.7952678775599
7.875481861437161,529.3814712733501
8.115594058474425,456.59264134499995
8.367428989336009,398.6964771488037
8.619232559218936,327.3326250660578
8.865215531461956,289.37173137982927
9.128741835169205,240.52283652901002
9.380570493835062,207.4514564524028
9.626578554861013,192.6622260451879
9.872523893929642,158.1770490008735
