E/D:mu/D
0.10350151027309845,18.63082217774282
0.1200073707306286,24.628026304002844
0.15421222805264628,35.63853557081227
0.2195756405794096,54.47152371039036
0.2726738965735467,67.80430959136254
0.35847217057775993,86.14896735631997
0.442176165037589,102.41770426152974
0.5495456924797559,118.21980727909464
0.6654007252123297,132.09562494247018
0.8056802758569608,146.48313975724105
0.9755335128283992,162.0525670758067
1.1811951504448568,178.59722216272712
1.4302143033397499,196.27110462552247
1.73173158788134,213.14903787724654
2.0968146420177622,229.50863684916456
2.5388643792997203,244.0921692904909
3.0741068892356345,257.8826074226611
3.722189039909474,270.1337858862576
4.506899645336383,280.9590097346948
5.457042669070677,290.6959443451442
6.607494516296341,298.49427190750396
8.000484223870137,305.48488459215787
9.687143539586744,311.7499074726757
11.729383788618094,316.3360627629063
14.202168420286055,321.4471913439149
17.196264652359385,326.02118441081586
20.821575216049247,330.66026254655344
25.21117249833164,334.0940193702344
30.526183160758716,338.0445630764025
36.961702531917325,340.7451783195802
44.75395587005933,343.46736859601776
54.188969360641615,343.917787845424
65.61306913056733,343.8786677969178
79.44559366097573,343.8395521982492
96.19428622649912,343.63725659010663
116.47393236323626,340.3510654916164
141.0289264812757,337.73706968076084
170.76059596266248,333.5557906833658
206.76028571624394,328.48921895748174
250.3494176069177,323.3460576259824
303.1279951998968,317.2274176448796
367.03333425837224,309.7504876523892
444.4111747843733,302.4497860657779
538.1017848754747,294.6209551309553
651.5442169667821,285.09354000108743
788.9025433377698,275.35082056298944
955.2187045450128,265.6886492519487
1156.5975813085809,253.7017883155356
1400.431083189511,241.56662877762736
1695.6694795647372,229.35765030083314
2053.149932504205,216.73430635586254
2485.994290835558,203.545576200037
3010.0907470157713,191.97795109682633
3644.67703673795,177.15624552028973
4413.046588477262,163.32370017277236
5343.403543239917,150.28554416441983
6469.898029279807,137.56791553254868
7833.879693072449,125.38957455686781
9161.171277377656,115.71123438565745
