2.56880e+8
5.05686e+8
6.96973e+8
1.10455e+9
1.63488e+9
2.16794e+9
2.49278e+9
2.74953e+9
2.91784e+9
3.03273e+9
3.12417e+9
3.25684e+9
3.35504e+9
3.29577e+9
3.26653e+9
3.20883e+9
3.12417e+9
3.04175e+9
2.87482e+9
2.66906e+9
2.46334e+9
2.23331e+9
1.99491e+9
1.75048e+9
1.50887e+9
1.27006e+9
1.05956e+9
8.83948e+8
7.37443e+8
6.06149e+8
4.98231e+8
4.08311e+8
3.35616e+8
2.79991e+8
2.35676e+8
2.08651e+8
1.80923e+8
1.64517e+8
1.50489e+8
1.38478e+8
1.32837e+8
1.25547e+8
1.20433e+8
1.12814e+8
1.09187e+8
1.04739e+8
1.00472e+8
9.75316e+7
9.35586e+7
9.21792e+7
