E/D:mu/D
0.12138419964844083,256038042.53891465
0.3092032194214749,503990262.17879725
0.5125888008208896,698699861.9396166
0.7164699469162779,1109130629.820803
0.9200887352314435,1638826100.1792488
1.123328562308517,2183234301.3205113
1.317619073993642,2519904505.5554543
1.5117346804919514,2772723571.068835
1.7057045326679177,2931757384.209385
1.9248898826094702,3050907677.1010704
2.118772282192028,3149705118.444926
2.321108432470565,3277713080.292819
2.5234154318846347,3383855153.428233
2.725547526111889,3330361286.4384594
2.9361042201706518,3277713080.292819
3.1213871147348886,3225897166.3137026
3.315065458266165,3149705118.444926
3.5255638505959883,3050907677.1010704
3.727550190500901,2885410530.5627985
3.921082779709831,2707234971.7235637
4.122952516156866,2480068451.606578
4.324763950874967,2236047211.145256
4.518121634897083,2000037148.5017934
4.719874767886241,1774740859.5186265
4.91305754672155,1513320084.0133784
5.114635774523897,1280166434.562023
5.316155700597303,1065814589.6829145
5.517675626670712,887353947.8244485
5.719195552744116,738774864.1664702
5.912232577257081,605350520.8437381
6.122118801433057,496022903.4040498
6.315184976810491,409691305.48526764
6.508222001323448,335700166.8437568
6.709741927396861,279490327.13349885
6.902895555367698,236429912.85239664
7.113044137323895,208132116.37896085
7.30628521788814,180324760.1975369
7.516550403302219,163882610.0179242
7.709995539917735,150131072.8908171
7.911865276364773,137533439.60584086
8.113909917998622,132162202.14282864
8.307471658072025,124993034.9146563
8.509516299705874,120111551.01028162
8.711444337881845,111800283.95073792
8.905122681413125,109159687.50660157
9.107167323046966,104896559.90166043
9.317607413647853,99999999.9999996
9.511256606314667,96863279.65226643
9.713301247948511,93080376.5419425
9.923857942007274,91608910.106079
