3.45965e+6
8.58645e+6
1.21913e+7
1.48761e+7
1.66044e+7
1.75686e+7
1.78315e+7
1.75686e+7
1.66044e+7
1.66538e+7
1.52792e+7
1.48761e+7
1.44407e+7
1.40597e+7
1.30922e+7
1.25589e+7
1.15565e+7
1.12183e+7
1.10858e+7
1.04774e+7
9.90240e+6
9.87302e+6
9.47083e+6
8.97771e+6
8.61200e+6
8.35993e+6
7.78465e+6
7.46754e+6
7.16334e+6
6.89197e+6
6.89197e+6
6.69025e+6
6.22987e+6
6.06552e+6
5.88798e+6
5.40197e+6
5.33816e+6
5.19733e+6
5.25946e+6
5.12071e+6
4.83969e+6
4.76833e+6
4.71201e+6
4.32307e+6
4.20902e+6
4.20902e+6
4.14696e+6
4.20902e+6
3.97803e+6
3.81598e+6
